出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
1150211,8147,正淩精密工業股份有限公司,正淩,－ ,28,新北市汐止區康寧街169巷1號5樓,22324051,徐季麟,陳言成,劉偉豪,副總經理,陳瑞玲,02-66162000,19861021,20130430,新台幣                 10.0000元,410786660,0,0,1,群益金鼎證券股份有限公司,02-2703-5000,台北市敦化南路二段97號B2,資誠聯合會計師事務所,吳偉豪,蔣承翰,NEXTRON,"2F , No.31 , Lane. 169, Kangning St.,Xizhi Dist., New Taipei City 221, Taiwan",02-86951177,nextronics@nextron.com.tw,www.nextrongroup.com,41078666
1150211,8155,博智電子股份有限公司,博智,－ ,28,桃園市龍潭區烏林里工二路128號,89495531,張永青,洪輝龍,林于凱,業務處副總經理,楊大緯,03-4992500,19950426,20121218,新台幣                 10.0000元,557675500,0,0,1,中國信託商業銀行股份有限公司,02-66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃更佳,郭冠纓,ACCL　,"128 Gong 2nd Rd., Wu Lin Village.Tao Yuan, TAIWAN, R.O.C",03-4992501,speaker@accl.com.tw,www.accl.com.tw,55767550
1150211,8171,天宇工業股份有限公司,天宇,－ ,35,新北市新店區民權路130巷8號5樓,38426929,吳祖璋,劉奇威,劉奇威,總經理,吳祖璋,02-2218-7688,19831001,20111219,新台幣                 10.0000元,1128533260,35000000,0,1,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,王菘澤,謝瑋莉,Formosa,"5F,NO.8,Lane130,Ming Chuan Rd.,　　Hsin Tien Dist., New Taipei City,Taiwan",02-2218-5428,feii@ms4.hinet.net,http：//www.feii.com.tw　　,112853326
1150211,8176,智捷科技股份有限公司,智捷,－ ,27,30078新竹市科學工業園區新安路8號5樓,84149408,凡恩科技股份有限公司,吳佳芳,吳佳芳,總經理,彭智勇,03-5777364,19950310,20130625,新台幣                 10.0000元,717010000,0,0,1,永豐金證券(股)公司股務代理部,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,劉榮進,張正道,ZCOM,"5F,NO.8 HSIN-ANN RD,HSINCHU SCIENCE PARK,HSINCHU TAIWANHsinchu,Taiwan R.O.C.",03-5773359,investor@zcom.com.tw,www.zcom.com.tw,71701000
1150211,8182,加高電子股份有限公司,加高,－ ,28,高雄市大寮區大發工業區華東路39號,75914885,楊景晴,楊景晴,陳毓宏,特助,賴美云,07-7871555,19761122,20060525,新台幣                 10.0000元,1070412150,0,0,1,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,吳建志,王國華,HELE　,"No.39, Huadong Rd., Tafa industrial Park.,Daliao DistKaohsiung City 831, Taiwan (R.O.C.)",07-7871557,yun@hele.com.tw,http://www.hele.com.tw,107041215
1150211,8183,台灣精星科技股份有限公司,精星,－ ,31,新竹縣湖口鄉鳳凰村實踐路12號,23984925,焦佑衡,劉貞佑,黃伯彰,財務總處經理,徐幼珍,03-5979999,19901215,20050330,新台幣                 10.0000元,1212510680,0,0,1,台灣精星股務辦事處,02-27905885,台北市內湖區行善路３９８號８樓,勤業眾信聯合會計師事務所,李文珊,薛峻泯,ITC,"12 Shyr Jiann Road, Hsin-Chu Industrial District.Hsin-Chu,Taiwan.",03-5977553,hank.huang@psaitc.com,http://www.psaitc.com,121251068
1150211,8227,巨有科技股份有限公司,巨有科技,－ ,24,台北市內湖路一段88號8樓,86169913,賴志賢,賴志賢,宋志翔,副總經理,洪泰盛,2658-2233,19910815,20221220,新台幣                 10.0000元,395430000,0,0,2,群益金鼎證券股份有限公司,2702-3999,台北市敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,洪偉倫,黃海悅,PGC,"8TH FL., NO.88, SEC.1, NEI HU RD.　　TAIPEI 114, TAIWAN, R.O.C.",2659-3266,fin@pgc.com.tw,www.pgc.com.tw,39543000
1150211,8234,新漢股份有限公司,新漢,－ ,25,新北市中和區中正路920號9樓,86891972,林茂昌,楊建興,陳原彬,財務長,杜淑玲,(02)8226-7786,19921114,20070607,新台幣                 10.0000元,1412264720,0,0,1,台新證券股務代理部,(02)2504-8125,台北市中山區建國北路1段96號地下1樓,資誠聯合會計師事務所,吳仁杰,王菘澤,NEXCOM　　,"9F., No.920, Zhongzheng Rd., Zhonghe Dist.,New Taipei City 235, Taiwan, R.O.C.　　",(02)8226-7782,nexcom_ir@nexcom.com.tw,www.nexcom.com.tw,141226472
1150211,8240,華宏新技股份有限公司,華宏,－ ,26,高雄市前金區中正四路235號11樓6-7室,83428825,張尊賢,林志明,林志明,總經理,張毓仁,07-9717777,19730809,20050623,新台幣                 10.0000元,1000044140,0,0,1,台新證券股務代理部,02-2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,吳秋燕,張慈媛,WAH HONG　　,"6&7,11F,NO.235,Chung Cheng 4th Road　　Kaohsiung,Taiwan,R.O.C",07-9717787,ir@wahhong.com,https://www.wahhong.com,100004414
1150211,8255,朋程科技股份有限公司,朋程,－ ,5,桃園市蘆竹區南崁路2段22號1樓,16748101,姚宕梁,吳憲忠,吳憲忠,總經理,黃錫欽,03-3115555,19981117,20060425,新台幣                 10.0000元,1017974800,0,0,1,元大證券股份有限公司股務代理部,(02)2586-5859,106台北市大安區敦化南路二段67號地下1樓,勤業眾信會計師事務所,劉明賢,陳建瑋,ATC　,"1F,No 22 ,Sec 2, Nan-Kan Rd.,Luchu Hsiang, Taoyuan, R.O.C.",03-3119977,IR@actron.com.tw,www.actron.com.tw,101797480
1150211,8272,全景軟體股份有限公司,全景軟體,－ ,30,新竹科學園區新竹縣寶山鄉園區二路48號2樓,16325089,楊瑞明,楊文和,楊文和,總經理,黃&#38901;棋,03-5630688,19980414,20241023,新台幣                 10.0000元,189977550,0,0,2,富邦綜合證券股份有限公司,02-23611300,台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,呂倩慧,鄭安志,Changing,"2F, 48 Park Ave.2, Hsinchu Science Park,Hsinchu 30844,TaiwanHsinchin ,Taiwan　　",03-5630618,IR@changingtec.com,http://www.changingtec.com,18997755
1150211,8277,商丞科技股份有限公司,商丞,－ ,24,台北市內湖區瑞光路513巷22弄5號3樓之6,84783772,林進財,林進財,謝大偉,副總經理,林慧明,(02)87971108,19940516,20041227,新台幣                 10.0000元,916288330,0,0,1,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段97號B2,國富浩華聯合會計師事務所,張亞荃,林金鳳,UNIFOSA,"3F.-6, No. 5, Aly. 22, Ln. 513, Ruiguang Rd., Neihu Dist.Taipei City 114063 , Taiwan (R.O.C.)",(02)87971218,david@unifosa.com.tw,https://www.unifosa.com.tw,91628833
1150211,8279,生展生物科技股份有限公司,生展,－ ,22,台南市新營區開元路154號A棟,16130471,陳威仁,陳威仁,吳介尊,總經理特別助理,卓秀玲,(06)6323588,19990428,20160926,新台幣                 10.0000元,271008510,0,0,1,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,葉芳婷,徐惠榆,SYNGEN,"Building A, NO.154,Kai-Yuan Road,Hsin-Ying(730), Tainan, Taiwan",(06)6361964,service@syngen.com.tw,http://www.syngen.com.tw,27100851
1150211,8284,三竹資訊股份有限公司,三竹,－ ,30,台北市中山區新生北路二段39號11樓,86136982,邱宏哲,邱宏哲,方和慶,副總經理,陳榮彬,02-25639999,19910530,20200518,新台幣                 10.0000元,463420000,0,0,1,兆豐證券股份有限公司,02-33930898,台北市中正區忠孝東路二段95號1樓,資誠聯合會計師事務所,陳憲正,林冠宏,MITAKE　　,"11F, No. 39, Sec. 2, Hsin Sheng N. Rd.Taipei, Taiwan, R.O.C.",02-25671968,IR@mitake.com.tw,https://www.mitake.com.tw/,46342000
1150211,8289,泰藝電子股份有限公司,泰藝,－ ,28,新北市樹林區樹潭街5號,70540563,宋勝泰,宋佳欣,楊麗菊,財會部協理,李玉鳳,2686-1287,20000323,20080424,新台幣                 10.0000元,683337650,0,0,1,中國信託商業銀行代理部,6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,梁盛泰,陳招美,Taitien,"No.5, Shutan St., Shulin DistNew Taipei City, Taiwan (R.O.C.)",8675-1427,spokesperson@taitien.com.tw,www.taitien.com.tw,68333765
1150211,8291,尚茂電子材料股份有限公司,尚茂,－ ,28,桃園市大園區濱海路二段208號,16431363,佐佐木Beji,佐佐木Beji,胡志強,生物管經理,何美玲,03-386-4289,19971203,20111129,新台幣                 10.0000元,174784500,7215210,0,2,中國信託商業銀行代理部,02-23111838,10008臺北市中正區重慶南路一段83號3樓,勤業眾信聯合會計師事務所,林淑如,陳昭伶,SMT,"No.208, Sec. 2, Binhai Rd., Dayuan Dist.,Taoyuan City 337, Taiwan (R.O.C.)",03-386-4309,eric.hu@shinemore.com.tw,www.shinemore.com.tw,17478450
1150211,8299,群聯電子股份有限公司,群聯,－ ,24,新竹縣竹北市復興一街251號10樓之6,12649951,顏暐駩,馬中迅,于志強,資深特別助理暨營運長,呂國鼎,037-586896,20001108,20041206,新台幣                 10.0000元,2079733280,0,0,1,宏遠證券股份有限公司,02-23268818,台北市信義路四段236號3樓,安侯建業聯合會計師事務所,鄭安志,吳俊源,Phison,"10F-6, No.251, Fuxing 1st St.Zhubei City, Hsinchu County 302, Taiwan",037-587699,ir@phison.com,www.phison.com,207973328
1150211,8342,益張實業股份有限公司,益張,－ ,20,彰化縣埤頭鄉崙腳村興工路四號,22492367,陳新約,邱明鶴,蘇明宏,董事長室協理,邱明鶴,(04)8926130,19870504,20171123,新台幣                 10.0000元,335366920,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,劉力維,蔣淑菁,I  JANG　　,"4,HSING  KUNG  RD.,LUN  CHIAO  VILLAGE , PITOU  HSIANG　　CHANG  HUA  HSIEN ,TAIWAN",(04)8921953,tazy@ijang.com.tw,www.ijang.com.tw,33536692
1150211,8349,恒耀國際股份有限公司,恒耀國際,－ ,10,台南市東區長榮路一段203號3樓,69916350,吳榮彬,吳健序,許繼文,副總經理,歐玲妦,06-2081997,19850410,20060310,新台幣                 10.0000元,2188213910,0,10000000,1,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳長駿,廖鴻儒,QST,"3F, NO.203, SEC.1,  CHANG-RONG  ROAD,TAINAN,  TAIWAN, R.O.C.",06-2082072,investor_r@qst.com.tw,www.qst.com.tw,208821391
1150211,8354,冠好科技股份有限公司,冠好,－ ,20,南投縣南投市成功三路239號,86779099,楊淇筠,李永坤,何志平,經理,蔡佩樺,049-2257852,19920702,20040415,新台幣                 10.0000元,785322630,0,0,1,台新證券股務代理部,225048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,陳政學,陳燕慧,KH　　,"No. 239, Chenggong 3rd RdNantou City, TAIWA",049-2261997,reply@koanhao.com.tw,http://www.koanhao.com,78532263
1150211,8358,金居開發股份有限公司,金居,－ ,28,台北市內湖區瑞光路392號18樓,16447610,李思賢,李思賢,李思賢,董事長兼任總經理,葉雪貞,02-6615-8899,19980522,20100927,新台幣                 10.0000元,2525880000,0,0,1,中國信託商業銀行 代理部,02-6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,王浚宇,邱盟捷,CO-TECH,"18F,392,Ruey Kuang Road, Neihu, TaipeiTaipei, Taiwan, R.O.C.　",02-6615-5588,jane@co-tech.com,http://www.co-tech.com,252588000
1150211,8383,千附實業股份有限公司,千附,－ ,24,桃園市蘆竹區南崁路一段99號9樓,12378253,張瓊如,待董事會通過後另行公告,龔慧慈,經理,新任人選待董事會通過後再另行公告,03-3220022,19820428,20040910,新台幣                 10.0000元,1137604820,0,0,1,統一綜合證券股份有限公司,02-2747-8266,105台北市松山區東興路八號地下一樓,勤業眾信聯合會計師事務所,曾建銘,劉書琳,ChenFull,"9F, No. 99, Sec. 1, Nan-Kan Road, Lu-Chu Dist. , Taoyuan City , TaiwanTaoyuan   Taiwan",03-3220055,public@chenfull.com.tw,WWW.CHENFULL.COM.TW,113760482
1150211,8390,金益鼎企業股份有限公司,金益鼎,－ ,35,新竹市西濱路六段五九九號,97419282,莊清旗,莊瑞元,莊瑞瑾,副總經理,許珮如,(03)5182368,19970410,20080521,新台幣                 10.0000元,961161280,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,羅瑞芝,黃泳華,JYD,"599, Sec. 6, Xibin Rd.,Hsinchu Taiwan",(03)5182968,yen.chu@tw.jydgroup.com,www.jyd.com.tw,96116128
1150211,8401,白紗科技印刷股份有限公司,白紗科,－ ,20,台中市太平區祥順路1段116號,70730281,林衍束,陳俊傑,賴富美,行政管理處主管,陳雨欣經理,04-36083888,20000327,20100329,新台幣                 10.0000元,706690580,0,0,2,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,&#20931;清淵,羅文振,BAI SHA,"No.116, Sec. 1, Xiangshun Rd.,Taiping City, Taichung , Taiwan, R.O.C",04-36118050,bs70730281@bsbs.com.tw,www.bsbs.com.tw,70669058
1150211,8403,盛弘醫藥股份有限公司,盛弘,－ ,22,桃園市經國路168號19樓,80563852,楊弘仁,劉慶文,何偉光,副總經理,李沛宸,03-3469595,20031104,20110301,新台幣                 10.0000元,1376403430,0,0,1,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段97號B2,安侯建業聯合會計師事務所,寇惠植,郭欣頤,SHAREHOPE,"19F., No. 168, Jingguo Rd.,Taoyuan 330,Taiwan",03-3164312,sharehope@share-hope.com,www.share-hope.com,137640343
1150211,8409,商之器科技股份有限公司,商之器,－ ,22,(11493)台北市內湖路一段516號5樓,22743619,盤龍,盤龍,陳迪智,策略長,邱國維,(02)8751-4567,19880119,20131125,新台幣                 10.0000元,320000000,0,0,1,華南永昌綜合證券股份有限公司,(02)2718-6425,台北市105民生東路4段54號4樓,勤業眾信會計師事務所,龔則立,李穗青,EBM,"5Fl., No.516, sec.1,Neihu Rd.Taipei 114,Taiwan",(02)8751-3300,public@ebmtech.com,https://www.ebmtech.com/tw,32000000
1150211,8410,森田印刷廠股份有限公司,森田,－ ,25,台南市安南區科技五路85號,68682185,黃樟山,黃展隆,陳俊雄,協理,蔡旻修,(06)3842811,19720908,20110223,新台幣                 10.0000元,365892000,0,0,2,中國信託商業銀行代理部,(02)66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,蘇彥達,陳永祥,Sen Tien,"No.85, Keji 5th Rd., Annan Dist., Tainan City 709, Taiwan (R.O.C.)Tainan Taiwan R.O.C.",(06)3843057,finance@sentien.com.tw,http://www.sentien.com.tw/,36589200
1150211,8415,大成國際鋼鐵股份有限公司,大國鋼,－ ,10,(717)台南市仁德區義林路122號,28754606,謝麗雲,謝榮坤,張地金,副總經理,李建德,06-2701756,20070712,20160907,新台幣                 10.0000元,10315000000,0,0,1,統一綜合證券股份有限公司,02-27463797,台北市東興路8號地下一樓,勤業眾信聯合會計師事務所,吳長駿,李季珍,Brighton-Best,"No. 122, Yilin RoadRende Township, Tainan, Taiwan",06-2706354,chender91@tachen.com.tw,www.brighton-best.com.tw/,1031500000
1150211,8416,實威國際股份有限公司,實威,－ ,30,台北市內湖區行愛路78巷28號5樓之5,27746072,李建興,許泰源,許泰源,總經理,陳月美,02-2795-1618,20050707,20120919,新台幣                 10.0000元,282107100,0,0,1,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,楊蕙慈,王菘澤,SWTC,"5F-5, NO. 28, LANE 78, XING-AI RD.,NEI HU, TAIPEI, TAIWAN, ROC",02-2795-2338,info@swtc.com,WWW.SWTC.COM,28210710
1150211,8421,旭源包裝科技股份有限公司,旭源,－ ,20,新竹縣新埔鎮新龍路98巷33弄10號,27476083,黃南源,莊雅萍,楊素鍰,財務長,許玉英,03-5982727,20041026,20121123,新台幣                 10.0000元,548171400,0,0,1,第一金證券股份有限公司,02-2563-5711,台北市大安區安和路一段27號六樓,資誠聯合會計師事務所,吳偉豪,鄭雅慧,XYP,"No. 10, Lane 33, Lane 98, Xinlong Road, Xinpu TownshHSINCHU COUNTY, TAIWAN, R.O.C.",03-5982738,spokesperson@xuyuanpack.com,www.xuyuanpack.com,54817140
1150211,8423,保綠資源股份有限公司,保綠-KY,KY 開曼群島                                                    ,35,"Cannon Place, P.O.Box712,North Sound Rd., Grand Cayman",53003483,陳東興,李雲山,李雲山,總經理,許承煜,603-3176 2602,20091103,20120314,新台幣                 10.0000元,417140300,0,0,1,元富證券股務代理部,(02)27686668,台北市光復北路11巷35號B1,安侯建業聯合會計師事務,楊樹芝,紀孟君,Polygreen,"Suite 102,Cannon Place, P.O.Box712,North Sound Rd., Grand Cayman,KY1-9006 Cayman Islands",603-3176 1045,info@pgr.com.tw,www.pgr.com.tw,41714030
1150211,8424,惠普股份有限公司,惠普,－ ,14,台北市內湖區新湖一路8號5樓,12371385,張世宗,倪勇,許嘉明,行政管理處協理,陳宣蓉,(02)2553-3099,19811130,20121218,新台幣                 10.0000元,360543680,0,0,1,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,安永聯合會計師事務所,王瑄瑄,劉慧媛,WELLPOOL,"5 F., No. 8, Xinhu 1st Rd., Neihu DistTaipei City , Taiwan (R.O.C.)",(02)2557-0106,wp.tp@msa.hinet.net,http://www.wellpool.com.tw,36054368
1150211,8426,紅木集團有限公司,紅木-KY,KY 開曼群島                                                    ,20,"One Nexus Way Camana Bay, Grand Cayman, Cayman Islands",53003863,蘇聰明,李聖強,蘇聰明,董事長,蘇斌慶,(02)2778-9121,20100820,20111213,新台幣                 10.0000元,502425000,0,0,1,凱碁證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5F,勤業眾信聯合會計師事務所,李麗凰,蔡宗遠,Redwood,25 Sungei Kadut Street 2Singapore,(02)2778-9132,rwg@redwoodgroup.co,https://www.redwoodgroup.co/,50242500
1150211,8431,匯鑽科技股份有限公司,匯鑽科,－ ,31,台北市內湖區新湖一路151號7樓,29061764,花鐳哲,從缺,俞伯璋,董事長特助,待補,02-27926918,20080924,20150330,新台幣                 10.0000元,487783310,0,0,1,凱基證券股份有限公司股務代理部,02-2389-2999,100502台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,梁盛泰,尤盟貴,SPT,"7F., No.151, Xinhu 1st Rd., Neihu Dist.,Taipei City 114, Taiwan (R.O.C.)",02-87913426,ir@superior-sz.com,https://thesuperiorplating.com,48778331
