broker_id,broker_group,broker_name,branch_name,address,city,phone,date,source,note,broker_org_type,seat_type,is_proprietary,id_quality,broker_category_ids,wantgoo_name,wantgoo_match_score,wantgoo_in_foreign_list,wantgoo_notes,city_quality,record_source
918J,群益金鼎,群益金鼎-永和,永和,新北市永和區福和路353號2樓,新北市,02-29207777,1994/3/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9108,群益金鼎,群益金鼎-海山,海山,新北市板橋區東門街30之2號3樓之1,新北市,02-29699977,2000/12/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913D,群益金鼎,群益金鼎-潭子,潭子,臺中市潭子區興華一路418號,臺中市,04-25362345,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918u,群益金鼎,群益金鼎-瑞豐,瑞豐,高雄市苓雅區三多一路174號2樓,高雄市,07-7211828,2002/11/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918i,群益金鼎,群益金鼎-竹南,竹南,苗栗縣竹南鎮民族街87號5樓,苗栗縣,037-478345,2000/12/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9100,群益金鼎,群益金鼎,總部,台北市松山區民生東路3段156號14樓之1~之3,台北市,02-87898888,1988/6/21,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
913I,群益金鼎,群益金鼎-萬華,萬華,臺北市萬華區桂林路31號2樓,臺北市,02-23751399,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9136,群益金鼎,群益金鼎-西松,西松,臺北市南京東路5段213號3樓,臺北市,02-27683388,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9134,群益金鼎,群益金鼎-開元,開元,臺南市開元路280號3樓之1~2、4樓之1~2,臺南市,06-2348899,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
913Y,群益金鼎,群益金鼎-館前,館前,臺北市中正區重慶南路一段77號8樓,臺北市,02-23615678,2011/5/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9105,群益金鼎,群益金鼎-高盛,高盛,高雄市前鎮區一心二路252號3樓,高雄市,07-3309966,2000/12/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9183,群益金鼎,群益金鼎-高雄,高雄,高雄市河東路165號1樓(部分)、2樓,高雄市,07-2150077,1991/6/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
918c,群益金鼎,群益金鼎-鳳山,鳳山,高雄市前鎮區永豐路8號1、2樓及10號1、2樓,高雄市,07-7101288,2002/11/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
910T,群益金鼎證,群益金鼎證,總部,台北市松山區民生東路3段156號13樓,台北市,,2003/2/10,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
8585,聯邦,聯邦-三重,三重,新北市三重區重新路3段10號4樓,新北市,02-29792299,1999/3/23,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8588,聯邦,聯邦-台南,台南,臺南市北區西門路4段271號8樓之7,臺南市,06-2603298,2016/6/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8582,聯邦,聯邦-嘉義,嘉義,嘉義縣嘉義市中山路二八五之一號五樓1、五樓2,嘉義縣,05-2232121,1998/7/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8586,聯邦,聯邦-大業,大業,桃園市桃園區大業路1段388號3樓,桃園市,03-3579739,2016/1/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8583,聯邦,聯邦-忠孝,忠孝,台北市大安區忠孝東路四段205巷7弄8號,台北市,02-27710999,1998/7/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8587,聯邦,聯邦-興中,興中,臺中市南區復興路1段406號3樓,臺中市,04-22613636,2016/1/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8584,聯邦,聯邦-雙和,雙和,新北市永和區中正路222號2樓,新北市,02-29483668,1998/8/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8581,聯邦,聯邦-高雄,高雄,高雄市苓雅區光華一路206號3樓之1,高雄市,07-2262118,1996/5/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8580,聯邦商銀,聯邦商銀,總部,台北市南京東路2段137號2樓,台北市,02-25040066,1994/7/27,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
7032,致和,致和-佳里,佳里,台南市佳里區延平路351號3樓,台南市,06-7226666,1996/6/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7038,致和,致和-南京,南京,台北市南京東路五段一八八號四樓,台北市,02-27485558,1998/9/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7031,致和,致和-台北,台北,台北市信義路4段96號2樓,台北市,02-27006666,1995/5/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
703B,致和,致和-崇德,崇德,台南市東區中華東路3段242號2、3樓,台南市,06-2899000,2007/11/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7033,致和,致和-府前,府前,台南市府前路1段141號2、3樓,台南市,06-2135888,1996/12/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7035,致和,致和-東門,東門,台北市信義路二段二一三號二樓,台北市,02-23516600,1997/7/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7030,致和,致和,總部,台南市西門路3段10號地下1樓、1、2、3、4、5、6、7樓,台南市,06-2219777,1989/11/27,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
7034,致和,致和-金華,金華,台南市金華路二段一七二號地下一樓,台南市,06-2619777,1997/3/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
7036,致和,致和-高雄,高雄,高雄市光華一路148之83號1、2樓,高雄市,07-2259255,1997/10/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
703T,致和自營,致和自營,總部,台南市西門路三段10號,台南市,,2021/11/30,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
111G,臺灣企銀,臺灣企銀-埔墘,埔墘,新北市板橋區文化路1段51號2樓,新北市,02-89515671,2008/7/4,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
111E,臺灣企銀,臺灣企銀-桃園,桃園,桃園市中華路99號3樓,桃園市,03-3311007,2002/8/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
087T,臺灣銀行,臺灣銀行,總部,台北市中正區重慶南路一段120號,台北市,,2015/1/5,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
1045,臺銀,臺銀-新竹,新竹,新竹市林森路29號5樓,新竹市,03-5266799,2012/3/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1043,臺銀,臺銀-民權,民權,臺北市承德路2段239號3樓,臺北市,02-25529458,2008/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
104A,臺銀,臺銀-臺中,臺中,台中市民權路95號3樓,台中市,04-22238370,2008/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1042,臺銀,臺銀-臺南,臺南,臺南市中正路240號4樓,臺南市,06-2202507,2008/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
104D,臺銀,臺銀-金山,金山,台北市金山南路2段189號3樓,台北市,02-23418678,2008/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
104C,臺銀,臺銀-高雄,高雄,高雄市苓雅區成功一路261號3樓,高雄市,07-2711434,2008/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1041,臺銀,臺銀-鳳山,鳳山,鳳山市曹公路20號3樓,鳳山市,07-7452126,2008/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
104T,臺銀自營,臺銀自營,總部,台北市重慶南路1段58號1樓,台北市,,2025/10/30,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
1040,臺銀證券,臺銀證券,總部,台北市重慶南路1段58號4樓、5樓部分,台北市,02-23882188,2008/1/2,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
1590,花旗環球,花旗環球,總部,台北市信義區松智路１號14樓(部分)、15樓(部分),台北市,8726-9000,2007/8/6,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
9369,華南永昌,華南永昌-三重,三重,新北市三重區仁愛街731號地下一樓,新北市,02-28576789,2004/12/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9334,華南永昌,華南永昌-世貿,世貿,臺北市信義區基隆路2段91號2樓,臺北市,02-27396266,2001/2/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9359,華南永昌,華南永昌-中正,中正,台北市重慶南路一段38號4樓,台北市,02-23821788,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9337,華南永昌,華南永昌-內壢,內壢,桃園市中壢區環中東路262號2樓,桃園市,03-4519888,2001/5/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9326,華南永昌,華南永昌-南京,南京,台北市松山區南京東路3段248號6樓,台北市,02-27755688,1992/9/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9309,華南永昌,華南永昌-古亭,古亭,台北市羅斯福路2段91號2樓(部份),台北市,02-23699588,1996/11/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9302,華南永昌,華南永昌-台中,台中,台中市南屯區五權西路二段131號1樓,台中市,04-24719488,1995/6/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9306,華南永昌,華南永昌-台南,台南,台南市府前路2段612號1、2樓,台南市,06-2959988,1996/11/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9314,華南永昌,華南永昌-嘉義,嘉義,嘉義市蘭井街469號3樓,嘉義市,05-2226848,1996/12/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9399,華南永昌,華南永昌-國際證券,國際證券,台北市民生東路4段54號5樓(部分),台北市,25456888,2014/7/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9322,華南永昌,華南永昌-基隆,基隆,基隆市仁愛區仁一路305號9-10樓,基隆市,02-24201201,2002/1/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9307,華南永昌,華南永昌-大安,大安,台北市復興南路1段368號4樓,台北市,02-27549696,1992/12/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9315,華南永昌,華南永昌-大甲,大甲,台中市大甲區順天路159號2樓,台中市,04-26880737,2006/9/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9323,華南永昌,華南永昌-小港,小港,高雄市小港區漢民路339號2樓,高雄市,07-8068988,1997/7/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9324,華南永昌,華南永昌-岡山,岡山,高雄市岡山區民族路88號1樓、地下室一樓,高雄市,07-6255911,2000/2/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9363,華南永昌,華南永昌-彰化,彰化,彰化縣彰化市陳稜路156號5樓,彰化縣,04-7223700,2003/6/23,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9325,華南永昌,華南永昌-忠孝,忠孝,台北市忠孝東路2段130號3樓之1,台北市,02-23587488,2002/1/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9347,華南永昌,華南永昌-敦南,敦南,台北市忠孝東路4段107號8樓之2,台北市,02-27415858,2002/1/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9327,華南永昌,華南永昌-斗六,斗六,雲林縣斗六市太平路7號4樓,雲林縣,05-5330777,1997/11/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9305,華南永昌,華南永昌-新莊,新莊,新北市新莊區中港路306號4樓及308號4樓,新北市,02-22795688,1996/9/25,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9329,華南永昌,華南永昌-朴子,朴子,嘉義縣朴子市文化北路2號2樓,嘉義縣,05-3707688,1997/11/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9358,華南永昌,華南永昌-東勢,東勢,台中市東勢區三民街280號,台中市,04-25881811,2006/2/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9386,華南永昌,華南永昌-東昇,東昇,台東市中華路1段347號2樓,台東市,089-332339,2001/6/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9349,華南永昌,華南永昌-板橋,板橋,新北市板橋區忠孝路102號2樓,新北市,02-29561688,2001/5/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9317,華南永昌,華南永昌-林口,林口,新北市林口區林口路46號3樓,新北市,02-26018288,1997/7/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9352,華南永昌,華南永昌-桃園,桃園,桃園市桃園區南華街79號4樓,桃園市,03-3478168,1997/4/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9332,華南永昌,華南永昌-楠梓,楠梓,高雄市楠梓區楠梓路201號地下一樓,高雄市,07-3542030,2001/3/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9312,華南永昌,華南永昌-民權,民權,高雄市民權二路385號地下1樓及6樓,高雄市,07-3333133,1997/11/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9316,華南永昌,華南永昌-淡水,淡水,新北市淡水區中正路28號4樓,新北市,02-26255566,1997/4/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9328,華南永昌,華南永昌-潮州,潮州,屏東縣潮州鎮新生路71號4樓,屏東縣,08-7805888,1997/9/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9339,華南永昌,華南永昌-竹北,竹北,新竹縣竹北市勝利一路89號,新竹縣,03-6580066,2004/1/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9300,華南永昌,華南永昌,總部,台北市民生東路4段54號4樓之8、5樓之3至5樓之7,台北市,02-25456888,1988/8/23,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
9362,華南永昌,華南永昌-苗栗,苗栗,苗栗縣苗栗市中正路686號2樓及3樓部分,苗栗縣,037-376118,2006/3/17,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9377,華南永昌,華南永昌-虎尾,虎尾,雲林縣虎尾鎮林森路1段490號4樓,雲林縣,(05)6334888,2015/11/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9366,華南永昌,華南永昌-豐原,豐原,台中市豐原區信義街95號5樓,台中市,04-25281000,2023/1/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9333,華南永昌,華南永昌-長虹,長虹,宜蘭縣羅東鎮公正路155號2 樓,宜蘭縣,03-9574101,2001/2/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9343,華南永昌,華南永昌-頭份,頭份,苗栗縣頭份市中華路916號3樓之2,苗栗縣,037-667999,2001/3/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9303,華南永昌,華南永昌-高雄,高雄,高雄市五福三路80、82號3樓,高雄市,07-2728688,1996/2/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9331,華南永昌,華南永昌-鳳山,鳳山,高雄市鳳山區中山路145號4樓,高雄市,07-7477600,2001/3/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9319,華南永昌,華南永昌-鶯歌,鶯歌,新北市鶯歌區國慶街101號3、4樓,新北市,02-26776000,1997/8/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9308,華南永昌,華南永昌-麻豆,麻豆,台南市麻豆區中山路36號4、5樓,台南市,06-5720168,1996/10/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
930T,華南永昌證券,華南永昌證券,總部,台北市民生東路四段54號5F,台北市,,2012/3/6,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
8715,陽信,陽信-台中,台中,台中市大里區國光路二段696、698、700號三樓,台中市,(04)24816688,2025/8/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8714,陽信,陽信-台南,台南,台南市安平區中華西路二段359號5樓,台南市,(06)2988669,2024/5/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8711,陽信,陽信-石牌,石牌,台北市北投區石牌路1段88號3樓部分,台北市,02-28288585,2001/6/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8710,陽信,陽信,總部,台北市民生東路5段165號地下之2,台北市,02-27629288,1998/6/9,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
8713,陽信,陽信-高雄,高雄,高雄市三民區大順二路41號2樓,高雄市,07-3929756,2022/7/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
8960,香港上海匯豐,香港上海匯豐,總部,臺北市信義區信義路五段7號54樓部分,臺北市,02-66312899,2006/10/3,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
5322,高橋,高橋-中壢,中壢,桃園市中壢區中山路二二八巷十八號一至五樓，二十號一至四樓,桃園市,03-4270889,1997/11/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5323,高橋,高橋-內壢,內壢,"桃園市中壢區忠孝路159,161號1,2樓163號2樓(營業廳于159,161號1F",桃園市,03-4351010,1998/3/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
